episode,top1,reward,total_macs,normalized_macs,normalized_nnz,ckpt_name,action_history,agent_action_history,performance
0,12.4,0.124,37753472.0,30.02315745542826,13.718784644581822,BEST_adc_episode_000_0.3,"[0.625, 0.625, 0.3125, 0.0625, 0.0625, 0.1875, 0, 0.6875, 0.6875, 0.4375, 0.875, 0.90625, 0.90625, 0.90625, 0.90625, 0.875, 0.90625, 0.90625, 0.90625, 0.953125, 0.84375, 0.90625, 0.890625, 0.90625, 0.90625, 0.890625, 0.90625]","[0.6774750991140299, 0.6484344349581529, 0.36373496049534304, 0.11546117361360186, 0.08743190719181038, 0.2116847300377237, 0.04369928452224503, 0.6908675149531803, 0.7260226649872045, 0.42726594922829453, 0.3104560811506283, 0.6212268279435815, 0.8134327720744015, 0.5965479831631526, 0.8330268909105903, 0.0743048000896619, 0.7895579800073894, 0.8798289564855168, 0.8003233761724856, 0.9577553116587084, 0.6382278258020361, 0.3114388207393115, 0.26619105635933116, 0.36071074358497024, 0.9183268073582234, 0.7705308963870956, 0.613489714474063]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.375, ""module.layer1.0.conv2"": 0.375, ""module.layer1.1.conv1"": 0.375, ""module.layer1.1.conv2"": 0.375, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer1.3.conv1"": 0.9375, ""module.layer1.3.conv2"": 0.9375, ""module.layer1.4.conv1"": 0.9375, ""module.layer1.4.conv2"": 0.9375, ""module.layer1.5.conv1"": 0.8125, ""module.layer1.5.conv2"": 0.8125, ""module.layer1.6.conv1"": 1.0, ""module.layer1.6.conv2"": 1.0, ""module.layer1.7.conv1"": 0.3125, ""module.layer1.7.conv2"": 0.3125, ""module.layer1.8.conv1"": 0.3125, ""module.layer1.8.conv2"": 0.3125, ""module.layer2.0.conv1"": 0.5625, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.5625, ""module.layer2.1.conv1"": 0.125, ""module.layer2.1.conv2"": 0.125, ""module.layer2.2.conv1"": 0.09375, ""module.layer2.2.conv2"": 0.09375, ""module.layer2.3.conv1"": 0.09375, ""module.layer2.3.conv2"": 0.09375, ""module.layer2.4.conv1"": 0.09375, ""module.layer2.4.conv2"": 0.09375, ""module.layer2.5.conv1"": 0.09375, ""module.layer2.5.conv2"": 0.09375, ""module.layer2.6.conv1"": 0.125, ""module.layer2.6.conv2"": 0.125, ""module.layer2.7.conv1"": 0.09375, ""module.layer2.7.conv2"": 0.09375, ""module.layer2.8.conv1"": 0.09375, ""module.layer2.8.conv2"": 0.09375, ""module.layer3.0.conv1"": 0.09375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.09375, ""module.layer3.1.conv1"": 0.046875, ""module.layer3.1.conv2"": 0.046875, ""module.layer3.2.conv1"": 0.15625, ""module.layer3.2.conv2"": 0.15625, ""module.layer3.3.conv1"": 0.09375, ""module.layer3.3.conv2"": 0.09375, ""module.layer3.4.conv1"": 0.109375, ""module.layer3.4.conv2"": 0.109375, ""module.layer3.5.conv1"": 0.09375, ""module.layer3.5.conv2"": 0.09375, ""module.layer3.6.conv1"": 0.09375, ""module.layer3.6.conv2"": 0.09375, ""module.layer3.7.conv1"": 0.109375, ""module.layer3.7.conv2"": 0.109375, ""module.layer3.8.conv1"": 0.09375, ""module.layer3.8.conv2"": 0.09375, ""module.fc"": 1.0}"
1,11.280000000000001,0.11280000000000001,37735040.0,30.00849954957477,14.141565982074072,adc_episode_001_0.3,"[0.9375, 0.375, 0.3125, 0.3125, 0, 0.6875, 0.25, 0.5, 0.1875, 0.84375, 0.28125, 0.875, 0.90625, 0.90625, 0.90625, 0.90625, 0.875, 0.90625, 0.921875, 0.890625, 0.90625, 0.90625, 0.890625, 0.90625, 0.890625, 0.90625, 0.90625]","[0.999808592867213, 0.4131217755547173, 0.35848493754226773, 0.340033419886404, 0.04160873508643759, 0.6940699305428544, 0.3106535493442567, 0.5145048257232816, 0.2060916282677865, 0.8580249328122603, 0.17383065401459397, 0.4558539900809242, 0.711869796264748, 0.28225520537288873, 0.3780236769649209, 0.38027559882376505, 0.6811954371677167, 0.2863192200894189, 0.657453988297603, 0.1359855136018262, 0.4336124792052529, 0.06934191923958744, 0.7235404671559265, 0.514735303035631, 0.5633256351485104, 0.43863617605568705, 0.8042846913158228]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.0625, ""module.layer1.0.conv2"": 0.0625, ""module.layer1.1.conv1"": 0.625, ""module.layer1.1.conv2"": 0.625, ""module.layer1.2.conv1"": 0.6875, ""module.layer1.2.conv2"": 0.6875, ""module.layer1.3.conv1"": 0.6875, ""module.layer1.3.conv2"": 0.6875, ""module.layer1.4.conv1"": 1.0, ""module.layer1.4.conv2"": 1.0, ""module.layer1.5.conv1"": 0.3125, ""module.layer1.5.conv2"": 0.3125, ""module.layer1.6.conv1"": 0.75, ""module.layer1.6.conv2"": 0.75, ""module.layer1.7.conv1"": 0.5, ""module.layer1.7.conv2"": 0.5, ""module.layer1.8.conv1"": 0.8125, ""module.layer1.8.conv2"": 0.8125, ""module.layer2.0.conv1"": 0.15625, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.15625, ""module.layer2.1.conv1"": 0.71875, ""module.layer2.1.conv2"": 0.71875, ""module.layer2.2.conv1"": 0.125, ""module.layer2.2.conv2"": 0.125, ""module.layer2.3.conv1"": 0.09375, ""module.layer2.3.conv2"": 0.09375, ""module.layer2.4.conv1"": 0.09375, ""module.layer2.4.conv2"": 0.09375, ""module.layer2.5.conv1"": 0.09375, ""module.layer2.5.conv2"": 0.09375, ""module.layer2.6.conv1"": 0.09375, ""module.layer2.6.conv2"": 0.09375, ""module.layer2.7.conv1"": 0.125, ""module.layer2.7.conv2"": 0.125, ""module.layer2.8.conv1"": 0.09375, ""module.layer2.8.conv2"": 0.09375, ""module.layer3.0.conv1"": 0.078125, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.078125, ""module.layer3.1.conv1"": 0.109375, ""module.layer3.1.conv2"": 0.109375, ""module.layer3.2.conv1"": 0.09375, ""module.layer3.2.conv2"": 0.09375, ""module.layer3.3.conv1"": 0.09375, ""module.layer3.3.conv2"": 0.09375, ""module.layer3.4.conv1"": 0.109375, ""module.layer3.4.conv2"": 0.109375, ""module.layer3.5.conv1"": 0.09375, ""module.layer3.5.conv2"": 0.09375, ""module.layer3.6.conv1"": 0.109375, ""module.layer3.6.conv2"": 0.109375, ""module.layer3.7.conv1"": 0.09375, ""module.layer3.7.conv2"": 0.09375, ""module.layer3.8.conv1"": 0.09375, ""module.layer3.8.conv2"": 0.09375, ""module.fc"": 1.0}"
2,10.240000000000006,0.10240000000000006,37790336.0,30.052473267135245,15.1055074315564,adc_episode_002_0.3,"[0.6875, 0.375, 0.375, 0.625, 0.75, 0.125, 0, 0.9375, 0.25, 0.5, 0.0625, 0.8125, 0.875, 0.96875, 0.84375, 0.90625, 0.90625, 0.875, 0.9375, 0.890625, 0.90625, 0.890625, 0.90625, 0.921875, 0.875, 0.90625, 0.890625]","[0.6911587208459042, 0.3781335254970213, 0.4257291119268629, 0.6417017849852343, 0.7895261706267271, 0.17649830657432375, 0.043887169637511936, 0.94502990798616, 0.2834118208029386, 0.5065909231552477, 0.07925895063342159, 0.32982576617480275, 0.20996050324208348, 0.9868312250064007, 0.05013671020214683, 0.6061593603109078, 0.005320769626000588, 0.7405049794120913, 0.7507638842340651, 0.2150909556025984, 0.6325364056465066, 0.2402468732965013, 0.7756099379798976, 0.9290114687504389, 0.4624455172696643, 0.27061300124417376, 0.6812896215192598]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.3125, ""module.layer1.0.conv2"": 0.3125, ""module.layer1.1.conv1"": 0.625, ""module.layer1.1.conv2"": 0.625, ""module.layer1.2.conv1"": 0.625, ""module.layer1.2.conv2"": 0.625, ""module.layer1.3.conv1"": 0.375, ""module.layer1.3.conv2"": 0.375, ""module.layer1.4.conv1"": 0.25, ""module.layer1.4.conv2"": 0.25, ""module.layer1.5.conv1"": 0.875, ""module.layer1.5.conv2"": 0.875, ""module.layer1.6.conv1"": 1.0, ""module.layer1.6.conv2"": 1.0, ""module.layer1.7.conv1"": 0.0625, ""module.layer1.7.conv2"": 0.0625, ""module.layer1.8.conv1"": 0.75, ""module.layer1.8.conv2"": 0.75, ""module.layer2.0.conv1"": 0.5, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.5, ""module.layer2.1.conv1"": 0.9375, ""module.layer2.1.conv2"": 0.9375, ""module.layer2.2.conv1"": 0.1875, ""module.layer2.2.conv2"": 0.1875, ""module.layer2.3.conv1"": 0.125, ""module.layer2.3.conv2"": 0.125, ""module.layer2.4.conv1"": 0.03125, ""module.layer2.4.conv2"": 0.03125, ""module.layer2.5.conv1"": 0.15625, ""module.layer2.5.conv2"": 0.15625, ""module.layer2.6.conv1"": 0.09375, ""module.layer2.6.conv2"": 0.09375, ""module.layer2.7.conv1"": 0.09375, ""module.layer2.7.conv2"": 0.09375, ""module.layer2.8.conv1"": 0.125, ""module.layer2.8.conv2"": 0.125, ""module.layer3.0.conv1"": 0.0625, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.0625, ""module.layer3.1.conv1"": 0.109375, ""module.layer3.1.conv2"": 0.109375, ""module.layer3.2.conv1"": 0.09375, ""module.layer3.2.conv2"": 0.09375, ""module.layer3.3.conv1"": 0.109375, ""module.layer3.3.conv2"": 0.109375, ""module.layer3.4.conv1"": 0.09375, ""module.layer3.4.conv2"": 0.09375, ""module.layer3.5.conv1"": 0.078125, ""module.layer3.5.conv2"": 0.078125, ""module.layer3.6.conv1"": 0.125, ""module.layer3.6.conv2"": 0.125, ""module.layer3.7.conv1"": 0.09375, ""module.layer3.7.conv2"": 0.09375, ""module.layer3.8.conv1"": 0.109375, ""module.layer3.8.conv2"": 0.109375, ""module.fc"": 1.0}"
3,10.799999999999999,0.10799999999999998,37753472.0,30.02315745542826,15.443732501550198,adc_episode_003_0.3,"[0.875, 0, 0.125, 0.3125, 0.8125, 0.1875, 0.625, 0.875, 0.5, 0.5625, 0.46875, 0.75, 0.3125, 0.90625, 0.90625, 0.875, 0.90625, 0.90625, 0.90625, 0.90625, 0.890625, 0.90625, 0.890625, 0.90625, 0.90625, 0.890625, 0.90625]","[0.9018065890195398, 0.012927116386243331, 0.169704938760444, 0.3159724280039574, 0.8568581934457615, 0.20855902892389488, 0.6508808531137867, 0.8782774504804112, 0.5015251642578781, 0.565540011855181, 0.46881657164835844, 0.7667621528825269, 0.27321719405430933, 0.01849291082111726, 0.6645956246492365, 0.41876482997821884, 0.23571632626910555, 0.29638586298830716, 0.302764394930482, 0.6284934078386154, 0.6125546650447125, 0.5812138314164907, 0.01728421869771901, 0.2648175622263238, 0.7508164845583549, 0.22259678735129984, 0.09583387416626998]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.125, ""module.layer1.0.conv2"": 0.125, ""module.layer1.1.conv1"": 1.0, ""module.layer1.1.conv2"": 1.0, ""module.layer1.2.conv1"": 0.875, ""module.layer1.2.conv2"": 0.875, ""module.layer1.3.conv1"": 0.6875, ""module.layer1.3.conv2"": 0.6875, ""module.layer1.4.conv1"": 0.1875, ""module.layer1.4.conv2"": 0.1875, ""module.layer1.5.conv1"": 0.8125, ""module.layer1.5.conv2"": 0.8125, ""module.layer1.6.conv1"": 0.375, ""module.layer1.6.conv2"": 0.375, ""module.layer1.7.conv1"": 0.125, ""module.layer1.7.conv2"": 0.125, ""module.layer1.8.conv1"": 0.5, ""module.layer1.8.conv2"": 0.5, ""module.layer2.0.conv1"": 0.4375, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.4375, ""module.layer2.1.conv1"": 0.53125, ""module.layer2.1.conv2"": 0.53125, ""module.layer2.2.conv1"": 0.25, ""module.layer2.2.conv2"": 0.25, ""module.layer2.3.conv1"": 0.6875, ""module.layer2.3.conv2"": 0.6875, ""module.layer2.4.conv1"": 0.09375, ""module.layer2.4.conv2"": 0.09375, ""module.layer2.5.conv1"": 0.09375, ""module.layer2.5.conv2"": 0.09375, ""module.layer2.6.conv1"": 0.125, ""module.layer2.6.conv2"": 0.125, ""module.layer2.7.conv1"": 0.09375, ""module.layer2.7.conv2"": 0.09375, ""module.layer2.8.conv1"": 0.09375, ""module.layer2.8.conv2"": 0.09375, ""module.layer3.0.conv1"": 0.09375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.09375, ""module.layer3.1.conv1"": 0.09375, ""module.layer3.1.conv2"": 0.09375, ""module.layer3.2.conv1"": 0.109375, ""module.layer3.2.conv2"": 0.109375, ""module.layer3.3.conv1"": 0.09375, ""module.layer3.3.conv2"": 0.09375, ""module.layer3.4.conv1"": 0.109375, ""module.layer3.4.conv2"": 0.109375, ""module.layer3.5.conv1"": 0.09375, ""module.layer3.5.conv2"": 0.09375, ""module.layer3.6.conv1"": 0.09375, ""module.layer3.6.conv2"": 0.09375, ""module.layer3.7.conv1"": 0.109375, ""module.layer3.7.conv2"": 0.109375, ""module.layer3.8.conv1"": 0.09375, ""module.layer3.8.conv2"": 0.09375, ""module.fc"": 1.0}"
4,10.640000000000004,0.10640000000000004,37735040.0,30.00849954957477,14.34450102407035,adc_episode_004_0.3,"[0.75, 0.4375, 0.5, 0.25, 0.0625, 0.625, 0.625, 0.25, 0.1875, 0.71875, 0.90625, 0.90625, 0.625, 0.5, 0.90625, 0.90625, 0.875, 0.90625, 0.921875, 0.890625, 0.90625, 0.90625, 0.96875, 0.828125, 0.890625, 0.90625, 0.90625]","[0.7893760038063946, 0.45917836082368435, 0.5007758174138736, 0.3093834119530854, 0.1046387843912443, 0.6669331574063333, 0.6640489126584428, 0.2528016750320985, 0.22851069837973903, 0.7364600253076035, 0.908776075207328, 0.9083210146920565, 0.6386345645340004, 0.2609864455877756, 0.9099376097922662, 0.11578909799398696, 0.0953597523791887, 0.3142517476760015, 0.5499172534698128, 0.7601405161821927, 0.5810783126691221, 0.162997743590382, 0.9687522640803565, 0.40714997074148385, 0.0762148700334927, 0.8824552339124572, 0.3388681188282241]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.25, ""module.layer1.0.conv2"": 0.25, ""module.layer1.1.conv1"": 0.5625, ""module.layer1.1.conv2"": 0.5625, ""module.layer1.2.conv1"": 0.5, ""module.layer1.2.conv2"": 0.5, ""module.layer1.3.conv1"": 0.75, ""module.layer1.3.conv2"": 0.75, ""module.layer1.4.conv1"": 0.9375, ""module.layer1.4.conv2"": 0.9375, ""module.layer1.5.conv1"": 0.375, ""module.layer1.5.conv2"": 0.375, ""module.layer1.6.conv1"": 0.375, ""module.layer1.6.conv2"": 0.375, ""module.layer1.7.conv1"": 0.75, ""module.layer1.7.conv2"": 0.75, ""module.layer1.8.conv1"": 0.8125, ""module.layer1.8.conv2"": 0.8125, ""module.layer2.0.conv1"": 0.28125, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.28125, ""module.layer2.1.conv1"": 0.09375, ""module.layer2.1.conv2"": 0.09375, ""module.layer2.2.conv1"": 0.09375, ""module.layer2.2.conv2"": 0.09375, ""module.layer2.3.conv1"": 0.375, ""module.layer2.3.conv2"": 0.375, ""module.layer2.4.conv1"": 0.5, ""module.layer2.4.conv2"": 0.5, ""module.layer2.5.conv1"": 0.09375, ""module.layer2.5.conv2"": 0.09375, ""module.layer2.6.conv1"": 0.09375, ""module.layer2.6.conv2"": 0.09375, ""module.layer2.7.conv1"": 0.125, ""module.layer2.7.conv2"": 0.125, ""module.layer2.8.conv1"": 0.09375, ""module.layer2.8.conv2"": 0.09375, ""module.layer3.0.conv1"": 0.078125, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.078125, ""module.layer3.1.conv1"": 0.109375, ""module.layer3.1.conv2"": 0.109375, ""module.layer3.2.conv1"": 0.09375, ""module.layer3.2.conv2"": 0.09375, ""module.layer3.3.conv1"": 0.09375, ""module.layer3.3.conv2"": 0.09375, ""module.layer3.4.conv1"": 0.03125, ""module.layer3.4.conv2"": 0.03125, ""module.layer3.5.conv1"": 0.171875, ""module.layer3.5.conv2"": 0.171875, ""module.layer3.6.conv1"": 0.109375, ""module.layer3.6.conv2"": 0.109375, ""module.layer3.7.conv1"": 0.09375, ""module.layer3.7.conv2"": 0.09375, ""module.layer3.8.conv1"": 0.09375, ""module.layer3.8.conv2"": 0.09375, ""module.fc"": 1.0}"
5,11.399999999999999,0.11399999999999999,37735040.0,30.00849954957477,15.1055074315564,adc_episode_005_0.3,"[0.1875, 0.4375, 0.9375, 0.25, 0.5, 0.125, 0.125, 0.875, 0.625, 0.5, 0.1875, 0.75, 0.875, 0.90625, 0.90625, 0.90625, 0.90625, 0.90625, 0.890625, 0.890625, 0.90625, 0.90625, 0.890625, 0.90625, 0.890625, 0.90625, 0.90625]","[0.23493787586543124, 0.4421025963363282, 0.9471831745782777, 0.26526741608801097, 0.5224921851462128, 0.13364482066112315, 0.1647167745804079, 0.9351459339870637, 0.6312028299169242, 0.502727384832082, 0.1899476129336496, 0.5200425516524945, 0.6655302791974405, 0.5413050674290247, 0.12323141241178637, 0.1028816245756583, 0.6699499497068901, 0.9307601141667029, 0.48185114682397046, 0.6645067513941435, 0.6572466463121934, 0.3267631619388457, 0.6747059084550923, 0.010415663419456211, 0.3508637924397502, 0.5807081064435688, 0.3899525644823423]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.8125, ""module.layer1.0.conv2"": 0.8125, ""module.layer1.1.conv1"": 0.5625, ""module.layer1.1.conv2"": 0.5625, ""module.layer1.2.conv1"": 0.0625, ""module.layer1.2.conv2"": 0.0625, ""module.layer1.3.conv1"": 0.75, ""module.layer1.3.conv2"": 0.75, ""module.layer1.4.conv1"": 0.5, ""module.layer1.4.conv2"": 0.5, ""module.layer1.5.conv1"": 0.875, ""module.layer1.5.conv2"": 0.875, ""module.layer1.6.conv1"": 0.875, ""module.layer1.6.conv2"": 0.875, ""module.layer1.7.conv1"": 0.125, ""module.layer1.7.conv2"": 0.125, ""module.layer1.8.conv1"": 0.375, ""module.layer1.8.conv2"": 0.375, ""module.layer2.0.conv1"": 0.5, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.5, ""module.layer2.1.conv1"": 0.8125, ""module.layer2.1.conv2"": 0.8125, ""module.layer2.2.conv1"": 0.25, ""module.layer2.2.conv2"": 0.25, ""module.layer2.3.conv1"": 0.125, ""module.layer2.3.conv2"": 0.125, ""module.layer2.4.conv1"": 0.09375, ""module.layer2.4.conv2"": 0.09375, ""module.layer2.5.conv1"": 0.09375, ""module.layer2.5.conv2"": 0.09375, ""module.layer2.6.conv1"": 0.09375, ""module.layer2.6.conv2"": 0.09375, ""module.layer2.7.conv1"": 0.09375, ""module.layer2.7.conv2"": 0.09375, ""module.layer2.8.conv1"": 0.09375, ""module.layer2.8.conv2"": 0.09375, ""module.layer3.0.conv1"": 0.109375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.109375, ""module.layer3.1.conv1"": 0.109375, ""module.layer3.1.conv2"": 0.109375, ""module.layer3.2.conv1"": 0.09375, ""module.layer3.2.conv2"": 0.09375, ""module.layer3.3.conv1"": 0.09375, ""module.layer3.3.conv2"": 0.09375, ""module.layer3.4.conv1"": 0.109375, ""module.layer3.4.conv2"": 0.109375, ""module.layer3.5.conv1"": 0.09375, ""module.layer3.5.conv2"": 0.09375, ""module.layer3.6.conv1"": 0.109375, ""module.layer3.6.conv2"": 0.109375, ""module.layer3.7.conv1"": 0.09375, ""module.layer3.7.conv2"": 0.09375, ""module.layer3.8.conv1"": 0.09375, ""module.layer3.8.conv2"": 0.09375, ""module.fc"": 1.0}"
6,11.799999999999999,0.118,37753472.0,30.02315745542826,13.109979518592985,adc_episode_006_0.3,"[0.125, 0.0625, 0, 0.1875, 0.5, 0.5, 0.625, 0, 0.875, 0.9375, 0.875, 0.90625, 0.90625, 0.90625, 0.90625, 0.875, 0.90625, 0.90625, 0.90625, 0.90625, 0.890625, 0.90625, 0.890625, 0.90625, 0.90625, 0.890625, 0.90625]","[0.16163006177864336, 0.09179976745103635, 0.01830159066445347, 0.2160579872326438, 0.5622086616757576, 0.5479265570652795, 0.6608935527525345, 0.021008061099903608, 0.017885390809083357, 0.7143110343962376, 0.506989770964843, 0.6435806223482188, 0.8989936841805292, 0.7374418833093437, 0.6247254914796071, 0.5493846463159724, 0.7267593667325966, 0.16894611670203374, 0.2931113253882075, 0.15910420259471647, 0.00878045522672155, 0.6152460166680438, 0.15356746557921352, 0.23675599588164342, 0.7381149903606206, 0.5669278762390354, 0.043371496942895105]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.875, ""module.layer1.0.conv2"": 0.875, ""module.layer1.1.conv1"": 0.9375, ""module.layer1.1.conv2"": 0.9375, ""module.layer1.2.conv1"": 1.0, ""module.layer1.2.conv2"": 1.0, ""module.layer1.3.conv1"": 0.8125, ""module.layer1.3.conv2"": 0.8125, ""module.layer1.4.conv1"": 0.5, ""module.layer1.4.conv2"": 0.5, ""module.layer1.5.conv1"": 0.5, ""module.layer1.5.conv2"": 0.5, ""module.layer1.6.conv1"": 0.375, ""module.layer1.6.conv2"": 0.375, ""module.layer1.7.conv1"": 1.0, ""module.layer1.7.conv2"": 1.0, ""module.layer1.8.conv1"": 0.125, ""module.layer1.8.conv2"": 0.125, ""module.layer2.0.conv1"": 0.0625, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.0625, ""module.layer2.1.conv1"": 0.125, ""module.layer2.1.conv2"": 0.125, ""module.layer2.2.conv1"": 0.09375, ""module.layer2.2.conv2"": 0.09375, ""module.layer2.3.conv1"": 0.09375, ""module.layer2.3.conv2"": 0.09375, ""module.layer2.4.conv1"": 0.09375, ""module.layer2.4.conv2"": 0.09375, ""module.layer2.5.conv1"": 0.09375, ""module.layer2.5.conv2"": 0.09375, ""module.layer2.6.conv1"": 0.125, ""module.layer2.6.conv2"": 0.125, ""module.layer2.7.conv1"": 0.09375, ""module.layer2.7.conv2"": 0.09375, ""module.layer2.8.conv1"": 0.09375, ""module.layer2.8.conv2"": 0.09375, ""module.layer3.0.conv1"": 0.09375, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.09375, ""module.layer3.1.conv1"": 0.09375, ""module.layer3.1.conv2"": 0.09375, ""module.layer3.2.conv1"": 0.109375, ""module.layer3.2.conv2"": 0.109375, ""module.layer3.3.conv1"": 0.09375, ""module.layer3.3.conv2"": 0.09375, ""module.layer3.4.conv1"": 0.109375, ""module.layer3.4.conv2"": 0.109375, ""module.layer3.5.conv1"": 0.09375, ""module.layer3.5.conv2"": 0.09375, ""module.layer3.6.conv1"": 0.09375, ""module.layer3.6.conv2"": 0.09375, ""module.layer3.7.conv1"": 0.109375, ""module.layer3.7.conv2"": 0.109375, ""module.layer3.8.conv1"": 0.09375, ""module.layer3.8.conv2"": 0.09375, ""module.fc"": 1.0}"
7,11.040000000000006,0.11040000000000007,37735040.0,30.00849954957477,13.735695898081513,adc_episode_007_0.3,"[0.4375, 0.5, 0.25, 0.75, 0.125, 0.5, 0.1875, 0.125, 0.4375, 0.34375, 0.90625, 0.875, 0.90625, 0.90625, 0.90625, 0.90625, 0.875, 0.90625, 0.921875, 0.890625, 0.921875, 0.890625, 0.890625, 0.90625, 0.890625, 0.90625, 0.90625]","[0.47391509284724054, 0.5149969372532651, 0.3106156580561561, 0.8061730004153741, 0.1823369515562211, 0.5334955069992651, 0.1999607979103093, 0.12818356238055628, 0.4668483670847682, 0.20246823993661855, 0.717460955960274, 0.7766791230277204, 0.3196998773597143, 0.13203242814922878, 0.6007174732011091, 0.3209765213810323, 0.7221476648756623, 0.8979149181775018, 0.8387186492704877, 0.1746996739913088, 0.9300740962623582, 0.038766153167687833, 0.6466629612447122, 0.2629467581800482, 0.2828176343511043, 0.7425738681704799, 0.7713835399639464]","{""module.conv1"": 1.0, ""module.layer1.0.conv1"": 0.5625, ""module.layer1.0.conv2"": 0.5625, ""module.layer1.1.conv1"": 0.5, ""module.layer1.1.conv2"": 0.5, ""module.layer1.2.conv1"": 0.75, ""module.layer1.2.conv2"": 0.75, ""module.layer1.3.conv1"": 0.25, ""module.layer1.3.conv2"": 0.25, ""module.layer1.4.conv1"": 0.875, ""module.layer1.4.conv2"": 0.875, ""module.layer1.5.conv1"": 0.5, ""module.layer1.5.conv2"": 0.5, ""module.layer1.6.conv1"": 0.8125, ""module.layer1.6.conv2"": 0.8125, ""module.layer1.7.conv1"": 0.875, ""module.layer1.7.conv2"": 0.875, ""module.layer1.8.conv1"": 0.5625, ""module.layer1.8.conv2"": 0.5625, ""module.layer2.0.conv1"": 0.65625, ""module.layer2.0.downsample.0"": 1.0, ""module.layer2.0.conv2"": 0.65625, ""module.layer2.1.conv1"": 0.09375, ""module.layer2.1.conv2"": 0.09375, ""module.layer2.2.conv1"": 0.125, ""module.layer2.2.conv2"": 0.125, ""module.layer2.3.conv1"": 0.09375, ""module.layer2.3.conv2"": 0.09375, ""module.layer2.4.conv1"": 0.09375, ""module.layer2.4.conv2"": 0.09375, ""module.layer2.5.conv1"": 0.09375, ""module.layer2.5.conv2"": 0.09375, ""module.layer2.6.conv1"": 0.09375, ""module.layer2.6.conv2"": 0.09375, ""module.layer2.7.conv1"": 0.125, ""module.layer2.7.conv2"": 0.125, ""module.layer2.8.conv1"": 0.09375, ""module.layer2.8.conv2"": 0.09375, ""module.layer3.0.conv1"": 0.078125, ""module.layer3.0.downsample.0"": 1.0, ""module.layer3.0.conv2"": 0.078125, ""module.layer3.1.conv1"": 0.109375, ""module.layer3.1.conv2"": 0.109375, ""module.layer3.2.conv1"": 0.078125, ""module.layer3.2.conv2"": 0.078125, ""module.layer3.3.conv1"": 0.109375, ""module.layer3.3.conv2"": 0.109375, ""module.layer3.4.conv1"": 0.109375, ""module.layer3.4.conv2"": 0.109375, ""module.layer3.5.conv1"": 0.09375, ""module.layer3.5.conv2"": 0.09375, ""module.layer3.6.conv1"": 0.109375, ""module.layer3.6.conv2"": 0.109375, ""module.layer3.7.conv1"": 0.09375, ""module.layer3.7.conv2"": 0.09375, ""module.layer3.8.conv1"": 0.09375, ""module.layer3.8.conv2"": 0.09375, ""module.fc"": 1.0}"
